time,depth,latitude,longitude,ph,dissic,day,distance_km
2024-11-24,2.6456685,36.75,3.75,,,2024-11-24,61.475673310100895
2024-11-24,2.6456685,37.0,2.5,8.05271,2.1547225,2024-11-24,57.043668759204486
2024-11-24,2.6456685,37.0,2.75,8.052718,2.154687,2024-11-24,39.154960218269906
2024-11-24,2.6456685,37.0,3.0,8.050094,2.1562912,2024-11-24,28.306273869736685
2024-11-24,2.6456685,37.0,3.25,8.048243,2.1621919,2024-11-24,32.53286358811945
2024-11-24,2.6456685,37.0,3.5,8.053047,2.1755168,2024-11-24,48.00558097221438
2024-11-24,2.6456685,37.0,3.75,8.058991,2.1867619,2024-11-24,67.3771665595173
2024-11-24,2.6456685,37.25,2.5,8.048281,2.1621096,2024-11-24,74.59321055978846
2024-11-24,2.6456685,37.25,2.75,8.051031,2.1606965,2024-11-24,62.03979573410962
2024-11-24,2.6456685,37.25,3.0,8.050807,2.1613812,2024-11-24,55.85227782011057
2024-11-24,2.6456685,37.25,3.25,8.048429,2.1658487,2024-11-24,58.10140704804029
2024-11-24,2.6456685,37.25,3.5,8.049526,2.1735947,2024-11-24,67.95457758570011
2024-11-24,2.6456685,37.25,3.75,8.056542,2.181018,2024-11-24,82.73827358954384
2024-11-24,3.8194947,36.25,2.5,,,2024-11-24,74.81033821417587
2024-11-24,3.8194947,36.25,2.75,,,2024-11-24,62.11983730345671
2024-11-24,3.8194947,36.25,3.0,,,2024-11-24,55.85557448584465
2024-11-24,3.8194947,36.25,3.25,,,2024-11-24,58.13350219663351
2024-11-24,3.8194947,36.25,3.5,,,2024-11-24,68.10175849678386
2024-11-24,3.8194947,36.25,3.75,,,2024-11-24,83.035373349154
2024-11-24,3.8194947,36.5,2.5,,,2024-11-24,57.18584711457668
2024-11-24,3.8194947,36.5,2.75,,,2024-11-24,39.218630748632165
2024-11-24,3.8194947,36.5,3.0,,,2024-11-24,28.309899066231292
2024-11-24,3.8194947,36.5,3.25,,,2024-11-24,32.56184297337359
2024-11-24,3.8194947,36.5,3.5,,,2024-11-24,48.109971773295804
2024-11-24,3.8194947,36.5,3.75,,,2024-11-24,67.55982081549554
2024-11-24,3.8194947,36.75,2.5,8.046096,2.1530926,2024-11-24,49.893335851721524
2024-11-24,3.8194947,36.75,2.75,,,2024-11-24,27.619548433415456
2024-11-24,3.8194947,36.75,3.0,,,2024-11-24,5.345713953294998
2024-11-24,3.8194947,36.75,3.25,,,2024-11-24,16.92811061876691
2024-11-24,3.8194947,36.75,3.5,,,2024-11-24,39.201925363355656
2024-11-24,3.8194947,36.75,3.75,,,2024-11-24,61.475673310100895
2024-11-24,3.8194947,37.0,2.5,8.052651,2.1547167,2024-11-24,57.043668759204486
2024-11-24,3.8194947,37.0,2.75,8.052682,2.1546779,2024-11-24,39.154960218269906
2024-11-24,3.8194947,37.0,3.0,8.050056,2.1562815,2024-11-24,28.306273869736685
2024-11-24,3.8194947,37.0,3.25,8.048189,2.1621802,2024-11-24,32.53286358811945
2024-11-24,3.8194947,37.0,3.5,8.05299,2.1755047,2024-11-24,48.00558097221438
2024-11-24,3.8194947,37.0,3.75,8.058942,2.1867468,2024-11-24,67.3771665595173
2024-11-24,3.8194947,37.25,2.5,8.04822,2.1621072,2024-11-24,74.59321055978846
2024-11-24,3.8194947,37.25,2.75,8.050972,2.160694,2024-11-24,62.03979573410962
2024-11-24,3.8194947,37.25,3.0,8.050753,2.1613774,2024-11-24,55.85227782011057
2024-11-24,3.8194947,37.25,3.25,8.048374,2.165844,2024-11-24,58.10140704804029
2024-11-24,3.8194947,37.25,3.5,8.049474,2.1735892,2024-11-24,67.95457758570011
2024-11-24,3.8194947,37.25,3.75,8.056504,2.1810117,2024-11-24,82.73827358954384
2024-11-25,0.49402538,36.25,2.5,,,2024-11-25,74.81033821417587
2024-11-25,0.49402538,36.25,2.75,,,2024-11-25,62.11983730345671
2024-11-25,0.49402538,36.25,3.0,,,2024-11-25,55.85557448584465
2024-11-25,0.49402538,36.25,3.25,,,2024-11-25,58.13350219663351
2024-11-25,0.49402538,36.25,3.5,,,2024-11-25,68.10175849678386
2024-11-25,0.49402538,36.25,3.75,,,2024-11-25,83.035373349154
2024-11-25,0.49402538,36.5,2.5,,,2024-11-25,57.18584711457668
2024-11-25,0.49402538,36.5,2.75,,,2024-11-25,39.218630748632165
2024-11-25,0.49402538,36.5,3.0,,,2024-11-25,28.309899066231292
2024-11-25,0.49402538,36.5,3.25,,,2024-11-25,32.56184297337359
2024-11-25,0.49402538,36.5,3.5,,,2024-11-25,48.109971773295804
2024-11-25,0.49402538,36.5,3.75,,,2024-11-25,67.55982081549554
2024-11-25,0.49402538,36.75,2.5,8.048144,2.1527703,2024-11-25,49.893335851721524
2024-11-25,0.49402538,36.75,2.75,,,2024-11-25,27.619548433415456
2024-11-25,0.49402538,36.75,3.0,,,2024-11-25,5.345713953294998
2024-11-25,0.49402538,36.75,3.25,,,2024-11-25,16.92811061876691
2024-11-25,0.49402538,36.75,3.5,,,2024-11-25,39.201925363355656
2024-11-25,0.49402538,36.75,3.75,,,2024-11-25,61.475673310100895
2024-11-25,0.49402538,37.0,2.5,8.055837,2.1569042,2024-11-25,57.043668759204486
2024-11-25,0.49402538,37.0,2.75,8.057365,2.1540642,2024-11-25,39.154960218269906
2024-11-25,0.49402538,37.0,3.0,8.056242,2.153927,2024-11-25,28.306273869736685
2024-11-25,0.49402538,37.0,3.25,8.053436,2.1559672,2024-11-25,32.53286358811945
2024-11-25,0.49402538,37.0,3.5,8.053126,2.16472,2024-11-25,48.00558097221438
2024-11-25,0.49402538,37.0,3.75,8.056556,2.1772144,2024-11-25,67.3771665595173
2024-11-25,0.49402538,37.25,2.5,8.04338,2.1616392,2024-11-25,74.59321055978846
2024-11-25,0.49402538,37.25,2.75,8.04846,2.1572146,2024-11-25,62.03979573410962
2024-11-25,0.49402538,37.25,3.0,8.051227,2.156405,2024-11-25,55.85227782011057
2024-11-25,0.49402538,37.25,3.25,8.050488,2.1583226,2024-11-25,58.10140704804029
2024-11-25,0.49402538,37.25,3.5,8.049383,2.1637287,2024-11-25,67.95457758570011
2024-11-25,0.49402538,37.25,3.75,8.050564,2.1708932,2024-11-25,82.73827358954384
2024-11-25,1.5413754,36.25,2.5,,,2024-11-25,74.81033821417587
2024-11-25,1.5413754,36.25,2.75,,,2024-11-25,62.11983730345671
2024-11-25,1.5413754,36.25,3.0,,,2024-11-25,55.85557448584465
2024-11-25,1.5413754,36.25,3.25,,,2024-11-25,58.13350219663351
2024-11-25,1.5413754,36.25,3.5,,,2024-11-25,68.10175849678386
2024-11-25,1.5413754,36.25,3.75,,,2024-11-25,83.035373349154
2024-11-25,1.5413754,36.5,2.5,,,2024-11-25,57.18584711457668
2024-11-25,1.5413754,36.5,2.75,,,2024-11-25,39.218630748632165
2024-11-25,1.5413754,36.5,3.0,,,2024-11-25,28.309899066231292
2024-11-25,1.5413754,36.5,3.25,,,2024-11-25,32.56184297337359
2024-11-25,1.5413754,36.5,3.5,,,2024-11-25,48.109971773295804
2024-11-25,1.5413754,36.5,3.75,,,2024-11-25,67.55982081549554
2024-11-25,1.5413754,36.75,2.5,8.048089,2.1527593,2024-11-25,49.893335851721524
2024-11-25,1.5413754,36.75,2.75,,,2024-11-25,27.619548433415456
2024-11-25,1.5413754,36.75,3.0,,,2024-11-25,5.345713953294998
2024-11-25,1.5413754,36.75,3.25,,,2024-11-25,16.92811061876691
2024-11-25,1.5413754,36.75,3.5,,,2024-11-25,39.201925363355656
2024-11-25,1.5413754,36.75,3.75,,,2024-11-25,61.475673310100895
2024-11-25,1.5413754,37.0,2.5,8.05578,2.1568916,2024-11-25,57.043668759204486
2024-11-25,1.5413754,37.0,2.75,8.057323,2.1540468,2024-11-25,39.154960218269906
2024-11-25,1.5413754,37.0,3.0,8.056236,2.1539078,2024-11-25,28.306273869736685
2024-11-25,1.5413754,37.0,3.25,8.053435,2.1559374,2024-11-25,32.53286358811945
2024-11-25,1.5413754,37.0,3.5,8.053084,2.1646962,2024-11-25,48.00558097221438
2024-11-25,1.5413754,37.0,3.75,8.056475,2.177196,2024-11-25,67.3771665595173
2024-11-25,1.5413754,37.25,2.5,8.043297,2.161628,2024-11-25,74.59321055978846
2024-11-25,1.5413754,37.25,2.75,8.048369,2.1572027,2024-11-25,62.03979573410962
2024-11-25,1.5413754,37.25,3.0,8.051143,2.156393,2024-11-25,55.85227782011057
2024-11-25,1.5413754,37.25,3.25,8.050417,2.1583123,2024-11-25,58.10140704804029
2024-11-25,1.5413754,37.25,3.5,8.0493145,2.1637208,2024-11-25,67.95457758570011
2024-11-25,1.5413754,37.25,3.75,8.050479,2.1708844,2024-11-25,82.73827358954384
2024-11-25,2.6456685,36.25,2.5,,,2024-11-25,74.81033821417587
2024-11-25,2.6456685,36.25,2.75,,,2024-11-25,62.11983730345671
2024-11-25,2.6456685,36.25,3.0,,,2024-11-25,55.85557448584465
2024-11-25,2.6456685,36.25,3.25,,,2024-11-25,58.13350219663351
2024-11-25,2.6456685,36.25,3.5,,,2024-11-25,68.10175849678386
2024-11-25,2.6456685,36.25,3.75,,,2024-11-25,83.035373349154
2024-11-25,2.6456685,36.5,2.5,,,2024-11-25,57.18584711457668
2024-11-25,2.6456685,36.5,2.75,,,2024-11-25,39.218630748632165
2024-11-25,2.6456685,36.5,3.0,,,2024-11-25,28.309899066231292
2024-11-25,2.6456685,36.5,3.25,,,2024-11-25,32.56184297337359
2024-11-25,2.6456685,36.5,3.5,,,2024-11-25,48.109971773295804
2024-11-25,2.6456685,36.5,3.75,,,2024-11-25,67.55982081549554
2024-11-25,2.6456685,36.75,2.5,8.048052,2.152749,2024-11-25,49.893335851721524
2024-11-25,2.6456685,36.75,2.75,,,2024-11-25,27.619548433415456
2024-11-25,2.6456685,36.75,3.0,,,2024-11-25,5.345713953294998
2024-11-25,2.6456685,36.75,3.25,,,2024-11-25,16.92811061876691
2024-11-25,2.6456685,36.75,3.5,,,2024-11-25,39.201925363355656
2024-11-25,2.6456685,36.75,3.75,,,2024-11-25,61.475673310100895
2024-11-25,2.6456685,37.0,2.5,8.055746,2.1568801,2024-11-25,57.043668759204486
2024-11-25,2.6456685,37.0,2.75,8.057324,2.1540303,2024-11-25,39.154960218269906
2024-11-25,2.6456685,37.0,3.0,8.056273,2.153889,2024-11-25,28.306273869736685
2024-11-25,2.6456685,37.0,3.25,8.053456,2.1559067,2024-11-25,32.53286358811945
2024-11-25,2.6456685,37.0,3.5,8.053056,2.1646717,2024-11-25,48.00558097221438
2024-11-25,2.6456685,37.0,3.75,8.05641,2.1771786,2024-11-25,67.3771665595173
2024-11-25,2.6456685,37.25,2.5,8.043244,2.161619,2024-11-25,74.59321055978846
2024-11-25,2.6456685,37.25,2.75,8.048305,2.157193,2024-11-25,62.03979573410962
2024-11-25,2.6456685,37.25,3.0,8.051082,2.1563833,2024-11-25,55.85227782011057
2024-11-25,2.6456685,37.25,3.25,8.0503645,2.1583035,2024-11-25,58.10140704804029
2024-11-25,2.6456685,37.25,3.5,8.049255,2.1637142,2024-11-25,67.95457758570011
2024-11-25,2.6456685,37.25,3.75,8.050408,2.1708775,2024-11-25,82.73827358954384
2024-11-25,3.8194947,36.25,2.5,,,2024-11-25,74.81033821417587
2024-11-25,3.8194947,36.25,2.75,,,2024-11-25,62.11983730345671
2024-11-25,3.8194947,36.25,3.0,,,2024-11-25,55.85557448584465
2024-11-25,3.8194947,36.25,3.25,,,2024-11-25,58.13350219663351
2024-11-25,3.8194947,36.25,3.5,,,2024-11-25,68.10175849678386
2024-11-25,3.8194947,36.25,3.75,,,2024-11-25,83.035373349154
2024-11-25,3.8194947,36.5,2.5,,,2024-11-25,57.18584711457668
2024-11-25,3.8194947,36.5,2.75,,,2024-11-25,39.218630748632165
2024-11-25,3.8194947,36.5,3.0,,,2024-11-25,28.309899066231292
2024-11-25,3.8194947,36.5,3.25,,,2024-11-25,32.56184297337359
2024-11-25,3.8194947,36.5,3.5,,,2024-11-25,48.109971773295804
2024-11-25,3.8194947,36.5,3.75,,,2024-11-25,67.55982081549554
2024-11-25,3.8194947,36.75,2.5,8.048022,2.1527395,2024-11-25,49.893335851721524
2024-11-25,3.8194947,36.75,2.75,,,2024-11-25,27.619548433415456
2024-11-25,3.8194947,36.75,3.0,,,2024-11-25,5.345713953294998
2024-11-25,3.8194947,36.75,3.25,,,2024-11-25,16.92811061876691
2024-11-25,3.8194947,36.75,3.5,,,2024-11-25,39.201925363355656
2024-11-25,3.8194947,36.75,3.75,,,2024-11-25,61.475673310100895
2024-11-25,3.8194947,37.0,2.5,8.055714,2.1568708,2024-11-25,57.043668759204486
2024-11-25,3.8194947,37.0,2.75,8.057321,2.1540172,2024-11-25,39.154960218269906
2024-11-25,3.8194947,37.0,3.0,8.056287,2.153873,2024-11-25,28.306273869736685
2024-11-25,3.8194947,37.0,3.25,8.0534525,2.1558793,2024-11-25,32.53286358811945
2024-11-25,3.8194947,37.0,3.5,8.053021,2.164648,2024-11-25,48.00558097221438
2024-11-25,3.8194947,37.0,3.75,8.056354,2.1771624,2024-11-25,67.3771665595173
2024-11-25,3.8194947,37.25,2.5,8.043199,2.1616123,2024-11-25,74.59321055978846
2024-11-25,3.8194947,37.25,2.75,8.048252,2.157186,2024-11-25,62.03979573410962
2024-11-25,3.8194947,37.25,3.0,8.051033,2.1563756,2024-11-25,55.85227782011057
2024-11-25,3.8194947,37.25,3.25,8.050319,2.1582963,2024-11-25,58.10140704804029
2024-11-25,3.8194947,37.25,3.5,8.0492,2.1637087,2024-11-25,67.95457758570011
2024-11-25,3.8194947,37.25,3.75,8.050345,2.1708722,2024-11-25,82.73827358954384
2024-11-26,0.49402538,36.25,2.5,,,2024-11-26,74.81033821417587
2024-11-26,0.49402538,36.25,2.75,,,2024-11-26,62.11983730345671
2024-11-26,0.49402538,36.25,3.0,,,2024-11-26,55.85557448584465
2024-11-26,0.49402538,36.25,3.25,,,2024-11-26,58.13350219663351
2024-11-26,0.49402538,36.25,3.5,,,2024-11-26,68.10175849678386
2024-11-26,0.49402538,36.25,3.75,,,2024-11-26,83.035373349154
2024-11-26,0.49402538,36.5,2.5,,,2024-11-26,57.18584711457668
2024-11-26,0.49402538,36.5,2.75,,,2024-11-26,39.218630748632165
2024-11-26,0.49402538,36.5,3.0,,,2024-11-26,28.309899066231292
2024-11-26,0.49402538,36.5,3.25,,,2024-11-26,32.56184297337359
2024-11-26,0.49402538,36.5,3.5,,,2024-11-26,48.109971773295804
2024-11-26,0.49402538,36.5,3.75,,,2024-11-26,67.55982081549554
2024-11-26,0.49402538,36.75,2.5,8.051485,2.1530106,2024-11-26,49.893335851721524
2024-11-26,0.49402538,36.75,2.75,,,2024-11-26,27.619548433415456
2024-11-26,0.49402538,36.75,3.0,,,2024-11-26,5.345713953294998
2024-11-26,0.49402538,36.75,3.25,,,2024-11-26,16.92811061876691
2024-11-26,0.49402538,36.75,3.5,,,2024-11-26,39.201925363355656
2024-11-26,0.49402538,36.75,3.75,,,2024-11-26,61.475673310100895
2024-11-26,0.49402538,37.0,2.5,8.055116,2.1606107,2024-11-26,57.043668759204486
2024-11-26,0.49402538,37.0,2.75,8.056759,2.1560104,2024-11-26,39.154960218269906
2024-11-26,0.49402538,37.0,3.0,8.057262,2.1536438,2024-11-26,28.306273869736685
2024-11-26,0.49402538,37.0,3.25,8.0566225,2.1539874,2024-11-26,32.53286358811945
2024-11-26,0.49402538,37.0,3.5,8.056517,2.1587589,2024-11-26,48.00558097221438
2024-11-26,0.49402538,37.0,3.75,8.057112,2.168675,2024-11-26,67.3771665595173
2024-11-26,0.49402538,37.25,2.5,8.0439,2.165263,2024-11-26,74.59321055978846
2024-11-26,0.49402538,37.25,2.75,8.050753,2.158071,2024-11-26,62.03979573410962
2024-11-26,0.49402538,37.25,3.0,8.055002,2.1546252,2024-11-26,55.85227782011057
2024-11-26,0.49402538,37.25,3.25,8.054459,2.1548233,2024-11-26,58.10140704804029
2024-11-26,0.49402538,37.25,3.5,8.052977,2.1575804,2024-11-26,67.95457758570011
2024-11-26,0.49402538,37.25,3.75,8.052431,2.1624281,2024-11-26,82.73827358954384
2024-11-26,1.5413754,36.25,2.5,,,2024-11-26,74.81033821417587
2024-11-26,1.5413754,36.25,2.75,,,2024-11-26,62.11983730345671
2024-11-26,1.5413754,36.25,3.0,,,2024-11-26,55.85557448584465
2024-11-26,1.5413754,36.25,3.25,,,2024-11-26,58.13350219663351
2024-11-26,1.5413754,36.25,3.5,,,2024-11-26,68.10175849678386
2024-11-26,1.5413754,36.25,3.75,,,2024-11-26,83.035373349154
2024-11-26,1.5413754,36.5,2.5,,,2024-11-26,57.18584711457668
2024-11-26,1.5413754,36.5,2.75,,,2024-11-26,39.218630748632165
2024-11-26,1.5413754,36.5,3.0,,,2024-11-26,28.309899066231292
2024-11-26,1.5413754,36.5,3.25,,,2024-11-26,32.56184297337359
2024-11-26,1.5413754,36.5,3.5,,,2024-11-26,48.109971773295804
2024-11-26,1.5413754,36.5,3.75,,,2024-11-26,67.55982081549554
2024-11-26,1.5413754,36.75,2.5,8.051717,2.1530013,2024-11-26,49.893335851721524
2024-11-26,1.5413754,36.75,2.75,,,2024-11-26,27.619548433415456
2024-11-26,1.5413754,36.75,3.0,,,2024-11-26,5.345713953294998
2024-11-26,1.5413754,36.75,3.25,,,2024-11-26,16.92811061876691
2024-11-26,1.5413754,36.75,3.5,,,2024-11-26,39.201925363355656
2024-11-26,1.5413754,36.75,3.75,,,2024-11-26,61.475673310100895
2024-11-26,1.5413754,37.0,2.5,8.055315,2.1605964,2024-11-26,57.043668759204486
2024-11-26,1.5413754,37.0,2.75,8.056847,2.1559973,2024-11-26,39.154960218269906
2024-11-26,1.5413754,37.0,3.0,8.057297,2.1536353,2024-11-26,28.306273869736685
2024-11-26,1.5413754,37.0,3.25,8.056651,2.1539633,2024-11-26,32.53286358811945
2024-11-26,1.5413754,37.0,3.5,8.056496,2.158731,2024-11-26,48.00558097221438
2024-11-26,1.5413754,37.0,3.75,8.057048,2.1686525,2024-11-26,67.3771665595173
2024-11-26,1.5413754,37.25,2.5,8.044037,2.165251,2024-11-26,74.59321055978846
2024-11-26,1.5413754,37.25,2.75,8.050934,2.158057,2024-11-26,62.03979573410962
2024-11-26,1.5413754,37.25,3.0,8.055109,2.1546133,2024-11-26,55.85227782011057
2024-11-26,1.5413754,37.25,3.25,8.054442,2.1548142,2024-11-26,58.10140704804029
2024-11-26,1.5413754,37.25,3.5,8.052917,2.1575735,2024-11-26,67.95457758570011
2024-11-26,1.5413754,37.25,3.75,8.052359,2.162422,2024-11-26,82.73827358954384
2024-11-26,2.6456685,36.25,2.5,,,2024-11-26,74.81033821417587
2024-11-26,2.6456685,36.25,2.75,,,2024-11-26,62.11983730345671
2024-11-26,2.6456685,36.25,3.0,,,2024-11-26,55.85557448584465
2024-11-26,2.6456685,36.25,3.25,,,2024-11-26,58.13350219663351
2024-11-26,2.6456685,36.25,3.5,,,2024-11-26,68.10175849678386
2024-11-26,2.6456685,36.25,3.75,,,2024-11-26,83.035373349154
2024-11-26,2.6456685,36.5,2.5,,,2024-11-26,57.18584711457668
2024-11-26,2.6456685,36.5,2.75,,,2024-11-26,39.218630748632165
2024-11-26,2.6456685,36.5,3.0,,,2024-11-26,28.309899066231292
2024-11-26,2.6456685,36.5,3.25,,,2024-11-26,32.56184297337359
2024-11-26,2.6456685,36.5,3.5,,,2024-11-26,48.109971773295804
2024-11-26,2.6456685,36.5,3.75,,,2024-11-26,67.55982081549554
2024-11-26,2.6456685,36.75,2.5,8.051895,2.1529925,2024-11-26,49.893335851721524
2024-11-26,2.6456685,36.75,2.75,,,2024-11-26,27.619548433415456
2024-11-26,2.6456685,36.75,3.0,,,2024-11-26,5.345713953294998
2024-11-26,2.6456685,36.75,3.25,,,2024-11-26,16.92811061876691
2024-11-26,2.6456685,36.75,3.5,,,2024-11-26,39.201925363355656
2024-11-26,2.6456685,36.75,3.75,,,2024-11-26,61.475673310100895
2024-11-26,2.6456685,37.0,2.5,8.055529,2.1605835,2024-11-26,57.043668759204486
2024-11-26,2.6456685,37.0,2.75,8.057048,2.1559825,2024-11-26,39.154960218269906
2024-11-26,2.6456685,37.0,3.0,8.057452,2.1536257,2024-11-26,28.306273869736685
2024-11-26,2.6456685,37.0,3.25,8.0567665,2.1539395,2024-11-26,32.53286358811945
2024-11-26,2.6456685,37.0,3.5,8.056545,2.1587026,2024-11-26,48.00558097221438
2024-11-26,2.6456685,37.0,3.75,8.057023,2.1686313,2024-11-26,67.3771665595173
2024-11-26,2.6456685,37.25,2.5,8.0441675,2.1652474,2024-11-26,74.59321055978846
2024-11-26,2.6456685,37.25,2.75,8.051119,2.1580455,2024-11-26,62.03979573410962
2024-11-26,2.6456685,37.25,3.0,8.055329,2.1546001,2024-11-26,55.85227782011057
2024-11-26,2.6456685,37.25,3.25,8.054602,2.1548033,2024-11-26,58.10140704804029
2024-11-26,2.6456685,37.25,3.5,8.052959,2.157566,2024-11-26,67.95457758570011
2024-11-26,2.6456685,37.25,3.75,8.052326,2.1624165,2024-11-26,82.73827358954384
2024-11-26,3.8194947,36.25,2.5,,,2024-11-26,74.81033821417587
2024-11-26,3.8194947,36.25,2.75,,,2024-11-26,62.11983730345671
2024-11-26,3.8194947,36.25,3.0,,,2024-11-26,55.85557448584465
2024-11-26,3.8194947,36.25,3.25,,,2024-11-26,58.13350219663351
2024-11-26,3.8194947,36.25,3.5,,,2024-11-26,68.10175849678386
2024-11-26,3.8194947,36.25,3.75,,,2024-11-26,83.035373349154
2024-11-26,3.8194947,36.5,2.5,,,2024-11-26,57.18584711457668
2024-11-26,3.8194947,36.5,2.75,,,2024-11-26,39.218630748632165
2024-11-26,3.8194947,36.5,3.0,,,2024-11-26,28.309899066231292
2024-11-26,3.8194947,36.5,3.25,,,2024-11-26,32.56184297337359
2024-11-26,3.8194947,36.5,3.5,,,2024-11-26,48.109971773295804
2024-11-26,3.8194947,36.5,3.75,,,2024-11-26,67.55982081549554
2024-11-26,3.8194947,36.75,2.5,8.051988,2.1529844,2024-11-26,49.893335851721524
2024-11-26,3.8194947,36.75,2.75,,,2024-11-26,27.619548433415456
2024-11-26,3.8194947,36.75,3.0,,,2024-11-26,5.345713953294998
2024-11-26,3.8194947,36.75,3.25,,,2024-11-26,16.92811061876691
2024-11-26,3.8194947,36.75,3.5,,,2024-11-26,39.201925363355656
2024-11-26,3.8194947,36.75,3.75,,,2024-11-26,61.475673310100895
2024-11-26,3.8194947,37.0,2.5,8.05564,2.1605759,2024-11-26,57.043668759204486
2024-11-26,3.8194947,37.0,2.75,8.057175,2.1559684,2024-11-26,39.154960218269906
2024-11-26,3.8194947,37.0,3.0,8.057579,2.1536162,2024-11-26,28.306273869736685
2024-11-26,3.8194947,37.0,3.25,8.056883,2.153917,2024-11-26,32.53286358811945
2024-11-26,3.8194947,37.0,3.5,8.056616,2.1586752,2024-11-26,48.00558097221438
2024-11-26,3.8194947,37.0,3.75,8.05702,2.1686108,2024-11-26,67.3771665595173
2024-11-26,3.8194947,37.25,2.5,8.044209,2.165252,2024-11-26,74.59321055978846
2024-11-26,3.8194947,37.25,2.75,8.051195,2.1580374,2024-11-26,62.03979573410962
2024-11-26,3.8194947,37.25,3.0,8.0554495,2.1545885,2024-11-26,55.85227782011057
2024-11-26,3.8194947,37.25,3.25,8.054734,2.1547918,2024-11-26,58.10140704804029
2024-11-26,3.8194947,37.25,3.5,8.053043,2.1575582,2024-11-26,67.95457758570011
2024-11-26,3.8194947,37.25,3.75,8.052336,2.1624115,2024-11-26,82.73827358954384
2024-11-27,0.49402538,36.25,2.5,,,2024-11-27,74.81033821417587
2024-11-27,0.49402538,36.25,2.75,,,2024-11-27,62.11983730345671
2024-11-27,0.49402538,36.25,3.0,,,2024-11-27,55.85557448584465
2024-11-27,0.49402538,36.25,3.25,,,2024-11-27,58.13350219663351
2024-11-27,0.49402538,36.25,3.5,,,2024-11-27,68.10175849678386
2024-11-27,0.49402538,36.25,3.75,,,2024-11-27,83.035373349154
2024-11-27,0.49402538,36.5,2.5,,,2024-11-27,57.18584711457668
2024-11-27,0.49402538,36.5,2.75,,,2024-11-27,39.218630748632165
2024-11-27,0.49402538,36.5,3.0,,,2024-11-27,28.309899066231292
2024-11-27,0.49402538,36.5,3.25,,,2024-11-27,32.56184297337359
2024-11-27,0.49402538,36.5,3.5,,,2024-11-27,48.109971773295804
2024-11-27,0.49402538,36.5,3.75,,,2024-11-27,67.55982081549554
2024-11-27,0.49402538,36.75,2.5,8.056083,2.1536314,2024-11-27,49.893335851721524
2024-11-27,0.49402538,36.75,2.75,,,2024-11-27,27.619548433415456
2024-11-27,0.49402538,36.75,3.0,,,2024-11-27,5.345713953294998
2024-11-27,0.49402538,36.75,3.25,,,2024-11-27,16.92811061876691
2024-11-27,0.49402538,36.75,3.5,,,2024-11-27,39.201925363355656
2024-11-27,0.49402538,36.75,3.75,,,2024-11-27,61.475673310100895
2024-11-27,0.49402538,37.0,2.5,8.05762,2.1629846,2024-11-27,57.043668759204486
2024-11-27,0.49402538,37.0,2.75,8.055776,2.1587603,2024-11-27,39.154960218269906
2024-11-27,0.49402538,37.0,3.0,8.0549755,2.1547093,2024-11-27,28.306273869736685
2024-11-27,0.49402538,37.0,3.25,8.055196,2.1538854,2024-11-27,32.53286358811945
2024-11-27,0.49402538,37.0,3.5,8.058078,2.156799,2024-11-27,48.00558097221438
2024-11-27,0.49402538,37.0,3.75,8.058991,2.1636164,2024-11-27,67.3771665595173
2024-11-27,0.49402538,37.25,2.5,8.047217,2.1693008,2024-11-27,74.59321055978846
2024-11-27,0.49402538,37.25,2.75,8.051848,2.1619775,2024-11-27,62.03979573410962
2024-11-27,0.49402538,37.25,3.0,8.057897,2.1558774,2024-11-27,55.85227782011057
2024-11-27,0.49402538,37.25,3.25,8.058087,2.1537054,2024-11-27,58.10140704804029
2024-11-27,0.49402538,37.25,3.5,8.056293,2.1545734,2024-11-27,67.95457758570011
2024-11-27,0.49402538,37.25,3.75,8.055741,2.1574514,2024-11-27,82.73827358954384
2024-11-27,1.5413754,36.25,2.5,,,2024-11-27,74.81033821417587
2024-11-27,1.5413754,36.25,2.75,,,2024-11-27,62.11983730345671
2024-11-27,1.5413754,36.25,3.0,,,2024-11-27,55.85557448584465
2024-11-27,1.5413754,36.25,3.25,,,2024-11-27,58.13350219663351
2024-11-27,1.5413754,36.25,3.5,,,2024-11-27,68.10175849678386
2024-11-27,1.5413754,36.25,3.75,,,2024-11-27,83.035373349154
2024-11-27,1.5413754,36.5,2.5,,,2024-11-27,57.18584711457668
2024-11-27,1.5413754,36.5,2.75,,,2024-11-27,39.218630748632165
2024-11-27,1.5413754,36.5,3.0,,,2024-11-27,28.309899066231292
2024-11-27,1.5413754,36.5,3.25,,,2024-11-27,32.56184297337359
2024-11-27,1.5413754,36.5,3.5,,,2024-11-27,48.109971773295804
2024-11-27,1.5413754,36.5,3.75,,,2024-11-27,67.55982081549554
2024-11-27,1.5413754,36.75,2.5,8.056307,2.1536293,2024-11-27,49.893335851721524
2024-11-27,1.5413754,36.75,2.75,,,2024-11-27,27.619548433415456
2024-11-27,1.5413754,36.75,3.0,,,2024-11-27,5.345713953294998
2024-11-27,1.5413754,36.75,3.25,,,2024-11-27,16.92811061876691
2024-11-27,1.5413754,36.75,3.5,,,2024-11-27,39.201925363355656
2024-11-27,1.5413754,36.75,3.75,,,2024-11-27,61.475673310100895
2024-11-27,1.5413754,37.0,2.5,8.057792,2.1629806,2024-11-27,57.043668759204486
2024-11-27,1.5413754,37.0,2.75,8.055831,2.1587555,2024-11-27,39.154960218269906
