date,requested_latitude,requested_longitude,era5_latitude,era5_longitude,t2m_mean_c,t2m_min_c,t2m_max_c,dewpoint_mean_c,precipitation_mm,wind_speed_mean_ms,wind_speed_max_ms,surface_pressure_mean_hpa,solar_radiation_mj_m2
2024-12-10,36.68110348873534,3.4773461625838635,36.75,3.5,11.071889,8.701324,14.165436,5.708435,0.9636879,3.7217572,5.7122445,1000.79083,8.235328
2024-12-11,36.68110348873534,3.4773461625838635,36.75,3.5,11.555501,7.158844,16.66397,4.8239646,0.47969818,2.601277,3.2215724,1000.7443,10.208897
2024-12-12,36.68110348873534,3.4773461625838635,36.75,3.5,12.29005,8.977936,16.801422,7.299825,0.16593933,2.3327868,3.296419,1001.6794,10.323711
2024-12-13,36.68110348873534,3.4773461625838635,36.75,3.5,12.602916,8.543854,17.952545,7.3322654,0.0,1.6789042,2.5651796,1005.7,10.424512
2024-12-14,36.68110348873534,3.4773461625838635,36.75,3.5,12.425212,8.379303,16.988922,8.667694,0.08773804,1.2694365,2.240619,1011.251,9.8528
2024-12-15,36.68110348873534,3.4773461625838635,36.75,3.5,12.603455,9.913239,16.019684,8.046458,0.86402893,1.9485394,3.4506154,1014.9619,8.138304
2024-12-16,36.68110348873534,3.4773461625838635,36.75,3.5,11.503154,7.785553,15.178864,6.7707825,0.3142357,2.2692611,3.830084,1020.7099,6.497472
2024-12-17,36.68110348873534,3.4773461625838635,36.75,3.5,10.896545,6.5384827,16.361237,5.7221274,0.0,1.7111162,2.84567,1017.0207,10.601472
2024-12-18,36.68110348873534,3.4773461625838635,36.75,3.5,11.921031,7.6219788,17.532623,5.4389853,0.0,2.1749446,2.7861516,1013.5795,10.375168
2024-12-19,36.68110348873534,3.4773461625838635,36.75,3.5,15.714641,10.477936,21.261871,5.0029397,0.23269653,3.6711314,5.763401,1006.6326,8.416256
2024-12-20,36.68110348873534,3.4773461625838635,36.75,3.5,14.123668,9.844879,17.082672,9.187022,1.8076897,3.3018453,6.0730133,1008.25415,8.77472
2024-12-21,36.68110348873534,3.4773461625838635,36.75,3.5,11.371572,8.152008,15.187408,6.2374268,0.00047683716,1.4903752,2.5347066,1011.8699,9.282112
2024-12-22,36.68110348873534,3.4773461625838635,36.75,3.5,11.479451,7.469635,16.045807,6.0720725,0.0,3.5432158,4.4441385,1009.8247,10.361408
2024-12-23,36.68110348873534,3.4773461625838635,36.75,3.5,13.101868,10.816559,14.462067,7.8059793,3.8051605,3.7863238,7.1267505,1003.9436,6.02752
2024-12-24,36.68110348873534,3.4773461625838635,36.75,3.5,12.829529,9.716217,15.510162,6.1356406,0.27132034,3.5774546,6.186466,1007.72284,7.0352
2024-12-25,36.68110348873534,3.4773461625838635,36.75,3.5,12.880402,8.36319,14.834625,8.126648,2.808094,3.005469,5.650373,1009.77264,7.1799684
2024-12-26,36.68110348873534,3.4773461625838635,36.75,3.5,11.01059,7.306305,14.922028,6.425649,0.59986115,2.3261263,3.3649185,1010.5169,8.621569
2024-12-27,36.68110348873534,3.4773461625838635,36.75,3.5,11.604533,8.881744,14.313873,8.092458,0.12731552,1.2924097,2.2138648,1011.60126,7.839552
2024-12-28,36.68110348873534,3.4773461625838635,36.75,3.5,10.574585,6.4618225,15.697662,6.7003174,0.0,1.9865685,3.0424094,1012.0303,10.360256
2024-12-29,36.68110348873534,3.4773461625838635,36.75,3.5,10.781372,7.0226135,16.436432,6.333689,0.0,1.9295444,3.5788283,1011.25977,10.532864
2024-12-30,36.68110348873534,3.4773461625838635,36.75,3.5,11.06309,7.1390686,16.288239,5.9861145,0.0,1.9810705,3.6186435,1011.3333,9.450176
2024-12-31,36.68110348873534,3.4773461625838635,36.75,3.5,11.99297,9.291168,15.962555,6.690155,0.69618225,2.1809142,3.2771585,1010.94336,8.811647
2025-01-01,36.68110348873534,3.4773461625838635,36.75,3.5,11.8958845,9.174225,15.402985,8.5459795,0.074863434,1.4819536,2.4595318,1009.48114,8.529024
2025-01-02,36.68110348873534,3.4773461625838635,36.75,3.5,12.612773,10.23819,15.355133,10.3038435,1.2407303,2.074975,2.7414143,1009.1951,8.319296
2025-01-03,36.68110348873534,3.4773461625838635,36.75,3.5,12.644277,10.240387,16.365631,9.201711,0.49638748,3.4545543,4.802246,1008.15106,9.786048
2025-01-04,36.68110348873534,3.4773461625838635,36.75,3.5,13.026408,9.7118225,17.76358,6.382487,0.0,2.4885578,3.6640599,1006.39795,10.603136
2025-01-05,36.68110348873534,3.4773461625838635,36.75,3.5,13.888774,8.286285,18.73233,4.2671103,0.0038146973,3.754324,5.1395917,1001.3885,9.136641
2025-01-06,36.68110348873534,3.4773461625838635,36.75,3.5,15.266368,12.855621,18.663727,5.0574646,0.4210472,4.609654,5.782443,995.85675,10.744192
2025-01-07,36.68110348873534,3.4773461625838635,36.75,3.5,13.167816,9.588776,15.616119,8.517894,4.161358,4.9453773,7.376146,1003.28534,8.396481
2025-01-08,36.68110348873534,3.4773461625838635,36.75,3.5,13.242961,8.850983,19.25064,5.910044,0.0,2.8076108,4.083643,1005.2751,11.079232
2025-01-09,36.68110348873534,3.4773461625838635,36.75,3.5,14.803833,11.493317,18.906647,8.032654,0.012874603,4.2385635,5.436684,1005.042,9.346048
2025-01-10,36.68110348873534,3.4773461625838635,36.75,3.5,14.730652,11.479401,19.015045,10.76002,0.0019073486,3.0437515,4.24665,1007.9577,10.616448
2025-01-11,36.68110348873534,3.4773461625838635,36.75,3.5,14.705943,11.2836,18.087067,10.70464,2.8033257,5.250672,8.527641,1005.3416,9.378048
2025-01-12,36.68110348873534,3.4773461625838635,36.75,3.5,12.424275,10.085602,14.451324,6.494995,5.894184,4.763554,5.91111,1005.60645,9.086784
2025-01-13,36.68110348873534,3.4773461625838635,36.75,3.5,10.1483965,8.928864,11.540192,7.531016,30.011654,5.0582943,6.8477106,1006.80145,6.336512
2025-01-14,36.68110348873534,3.4773461625838635,36.75,3.5,9.578217,8.390289,11.060211,7.077128,4.9214363,1.9086334,4.163599,1007.4681,8.2832
2025-01-15,36.68110348873534,3.4773461625838635,36.75,3.5,9.520172,7.675934,11.714264,7.1660256,3.5977364,2.1252813,3.6050735,1008.021,7.9674883
2025-01-16,36.68110348873534,3.4773461625838635,36.75,3.5,9.625508,8.707184,11.547272,6.8967385,6.9909096,2.0249119,2.911867,1004.0276,7.104512
2025-01-17,36.68110348873534,3.4773461625838635,36.75,3.5,10.027385,6.8297424,12.52652,7.0770364,10.306835,2.5113847,5.265903,1004.4104,7.8495355
2025-01-18,36.68110348873534,3.4773461625838635,36.75,3.5,12.610219,11.759918,13.504303,11.034068,49.729824,5.6939254,7.1666102,1001.91315,5.790208
2025-01-19,36.68110348873534,3.4773461625838635,36.75,3.5,12.020213,9.92276,14.170563,8.207611,3.958702,4.4236712,6.2780175,1003.3183,7.742976
2025-01-20,36.68110348873534,3.4773461625838635,36.75,3.5,11.948628,8.280914,16.771881,6.547455,0.2875328,2.2362201,3.2277315,1003.9299,12.222528
2025-01-21,36.68110348873534,3.4773461625838635,36.75,3.5,14.509938,10.0729065,20.227692,7.121145,0.03194809,3.7003698,4.6601205,1000.6426,10.993088
2025-01-22,36.68110348873534,3.4773461625838635,36.75,3.5,16.351288,12.678131,20.680328,6.5762124,0.0,4.402247,5.1020026,998.5369,11.000959
2025-01-23,36.68110348873534,3.4773461625838635,36.75,3.5,15.89915,11.771393,20.703033,7.7203064,0.0,2.9460373,4.3430176,1000.7663,12.079168
2025-01-24,36.68110348873534,3.4773461625838635,36.75,3.5,14.761271,9.059967,21.780914,8.29189,0.0,2.028651,3.5200868,1005.10675,12.690432
2025-01-25,36.68110348873534,3.4773461625838635,36.75,3.5,16.518179,12.309967,21.639069,7.8525186,0.0,3.439843,5.039409,1002.9007,11.452032
2025-01-26,36.68110348873534,3.4773461625838635,36.75,3.5,15.155416,11.494293,20.384186,9.264984,0.0,2.2668912,3.811052,1005.8728,12.637695
2025-01-27,36.68110348873534,3.4773461625838635,36.75,3.5,18.079102,14.4479065,23.07071,7.9844155,0.0,4.3050904,5.243847,1001.5542,11.353216
2025-01-28,36.68110348873534,3.4773461625838635,36.75,3.5,16.072641,11.8246155,18.852936,8.748932,5.709648,6.8647504,9.738293,1002.88727,12.2544
2025-01-29,36.68110348873534,3.4773461625838635,36.75,3.5,14.320231,12.732574,16.468903,6.726766,0.1988411,4.4078574,6.4798436,1005.39764,12.092159
2025-01-30,36.68110348873534,3.4773461625838635,36.75,3.5,13.696126,10.9322815,16.565094,7.9638877,9.128094,3.265649,5.768858,1001.01434,10.642817
2025-01-31,36.68110348873534,3.4773461625838635,36.75,3.5,11.168935,8.693024,13.139069,8.681122,1.7948151,1.7671639,3.6500118,1006.48676,9.509312
2025-02-01,36.68110348873534,3.4773461625838635,36.75,3.5,10.458241,8.481842,12.245026,8.614197,6.2789917,2.0150568,2.9352338,1004.34595,9.074112
2025-02-02,36.68110348873534,3.4773461625838635,36.75,3.5,9.888448,8.14444,11.511627,7.907084,8.384228,3.4829922,4.958327,1000.9136,8.621568
2025-02-03,36.68110348873534,3.4773461625838635,36.75,3.5,10.86552,9.315582,12.693268,8.805705,6.9384575,2.4820085,3.8185735,1005.5424,6.670208
2025-02-04,36.68110348873534,3.4773461625838635,36.75,3.5,11.170929,7.1805725,14.68692,8.5104475,0.30994415,1.8668667,2.8783405,1009.1705,11.632704
2025-02-05,36.68110348873534,3.4773461625838635,36.75,3.5,11.849579,9.485992,14.552399,9.129201,1.4157295,1.3215364,2.8149912,1013.7752,11.272256
2025-02-06,36.68110348873534,3.4773461625838635,36.75,3.5,10.281819,6.494293,13.480133,6.94752,0.58603287,1.8564817,2.8434086,1011.24274,10.004288
2025-02-07,36.68110348873534,3.4773461625838635,36.75,3.5,10.609395,7.3158264,15.059967,6.5074463,0.002861023,2.230024,2.784489,1005.9621,12.823999
2025-02-08,36.68110348873534,3.4773461625838635,36.75,3.5,12.116771,8.099518,16.58316,7.717234,2.2001266,3.3745317,6.1670904,1005.34283,11.302144
2025-02-09,36.68110348873534,3.4773461625838635,36.75,3.5,11.516429,7.594635,16.078766,6.0643106,0.0,1.5875593,2.8792012,1009.3733,14.3248
2025-02-10,36.68110348873534,3.4773461625838635,36.75,3.5,11.911987,6.87442,17.74234,6.2722983,0.0,2.6275904,3.9314468,1005.55585,15.034624
2025-02-11,36.68110348873534,3.4773461625838635,36.75,3.5,13.676564,9.604401,19.536285,6.9871116,0.0,2.7712533,3.9732645,1002.9721,15.106112
2025-02-12,36.68110348873534,3.4773461625838635,36.75,3.5,14.891144,10.840973,19.7836,7.3584695,2.655983,3.0661192,4.894335,1000.93915,14.712576
2025-02-13,36.68110348873534,3.4773461625838635,36.75,3.5,12.861501,11.443268,14.257477,10.782725,12.493134,3.7742455,5.1949735,1001.9056,9.962048
2025-02-14,36.68110348873534,3.4773461625838635,36.75,3.5,13.423604,10.259918,17.933258,9.166351,0.5669594,2.3880134,3.0427895,1002.51105,14.41984
2025-02-15,36.68110348873534,3.4773461625838635,36.75,3.5,13.40865,8.532135,18.598297,8.9531145,0.0,1.8603157,3.0567582,999.0881,15.770752
2025-02-16,36.68110348873534,3.4773461625838635,36.75,3.5,14.626353,9.921295,20.364166,10.826294,0.0,2.1078105,3.5598915,996.4655,13.062656
2025-02-17,36.68110348873534,3.4773461625838635,36.75,3.5,13.952067,10.616364,17.859283,11.328583,0.06818771,1.9666098,2.671167,999.97064,14.613631
2025-02-18,36.68110348873534,3.4773461625838635,36.75,3.5,15.567922,9.6315,22.110504,8.271149,0.0,2.7378285,3.5662885,998.9272,16.534529
2025-02-19,36.68110348873534,3.4773461625838635,36.75,3.5,17.665731,12.713043,22.00357,8.030507,0.0,3.178009,5.1620603,1002.3471,15.319361
2025-02-20,36.68110348873534,3.4773461625838635,36.75,3.5,14.121907,10.4774475,17.628815,11.138631,0.019550323,1.7967752,3.2486534,1008.8049,14.195072
2025-02-21,36.68110348873534,3.4773461625838635,36.75,3.5,14.204356,11.26236,18.404694,11.165924,0.005722046,2.0635586,3.7186868,1008.8325,16.284864
2025-02-22,36.68110348873534,3.4773461625838635,36.75,3.5,17.104776,12.131012,21.236237,8.108663,0.0,3.4392166,6.2384086,1005.304,16.021183
2025-02-23,36.68110348873534,3.4773461625838635,36.75,3.5,15.1874895,12.64151,18.640533,12.203949,1.3375282,1.5743837,3.629061,1009.2474,14.979008
2025-02-24,36.68110348873534,3.4773461625838635,36.75,3.5,13.938965,10.650543,17.53775,11.823354,0.34189224,1.3695283,3.2325103,1012.44293,15.066177
2025-02-25,36.68110348873534,3.4773461625838635,36.75,3.5,15.131917,10.994293,19.466217,10.85616,0.9403229,3.1998074,5.36928,1007.28534,15.766849
2025-02-26,36.68110348873534,3.4773461625838635,36.75,3.5,13.54897,9.334137,15.780426,9.606557,11.939526,2.605925,5.37607,1007.50775,14.820929
2025-02-27,36.68110348873534,3.4773461625838635,36.75,3.5,12.943868,7.917633,18.0961,7.954651,0.0,2.0597723,3.4007528,1004.0613,14.84576
2025-02-28,36.68110348873534,3.4773461625838635,36.75,3.5,15.331665,11.463043,19.637848,9.237457,0.114917755,2.7407935,4.2408347,998.11676,13.381504
