date,uo_median,uo_n_points,uo_dist_min_km,uo_dist_median_km,uo_dist_max_km,vo_median,vo_n_points,vo_dist_min_km,vo_dist_median_km,vo_dist_max_km
2024-06-07,0.04192194528877735,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.018878242000937462,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-08,0.05486608296632767,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.09135992079973221,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-09,0.12635893747210503,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.1039375551044941,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-10,0.16551179438829422,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.045237546786665916,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-11,0.08210024610161781,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.07762013003230095,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-12,0.06598152592778206,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.06482697650790215,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-13,0.029750973917543888,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.019085844047367573,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-14,0.02804577723145485,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.0077092028222978115,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-15,0.10941465198993683,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.04231100715696812,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-16,0.09449850767850876,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.028921828605234623,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-17,0.08829694986343384,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.004480902571231127,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-18,0.1177585981786251,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.04513775371015072,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-19,0.2362765148282051,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.05050257220864296,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-20,0.3397803455591202,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.06781741604208946,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-21,0.4176621437072754,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.04099000804126263,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-22,0.3450174480676651,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.005094969877973199,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-23,0.21659980714321136,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.011602578219026327,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-24,0.0010391536634415388,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.0460942555218935,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-25,-0.1498490869998932,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.02549058571457863,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-26,-0.2401658594608307,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.037830621004104614,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-27,-0.12680422514677048,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.02319577056914568,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-28,0.17767224460840225,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.05693758837878704,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-29,0.2391444593667984,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.08149702847003937,52,2.0797980279792667,18.649134501336313,22.49864944036456
